MessageType,AisVersion,CallSign,Destination,DimensionA,DimensionB,DimensionC,DimensionD,Dte,EtaDay,EtaHour,EtaMinute,EtaMonth,FixType,ImoNumber,MaximumStaticDraught,MessageID,Name,RepeatIndicator,Spare,ShipType,Message.ShipStaticData.UserID,Valid,MMSI,ShipName,MetaData.latitude,MetaData.longitude,timestamp,Geom,ShipCommonDataID,Rounded_time,index,Cog,CommunicationState,Latitude,Longitude,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,speed,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50101666666667,10.273166666666668,2023-10-19 00:31:11.427794617,POINT(10.273166666666667 43.50101666666667),3149,2023-10-19 00:30:00+00:00,1147.0,222.0,59916.0,43.50101666666667,10.273166666666668,1.0,False,False,0.0,0.2,0.0,6.0,167.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50108333333333,10.273283333333334,2023-10-19 01:01:09.322995359,POINT(10.273283333333334 43.501083333333334),3150,2023-10-19 01:00:00+00:00,3272.0,34.0,59916.0,43.50108333333333,10.273283333333334,1.0,False,False,0.0,0.1,0.0,8.0,166.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50101666666667,10.2732,2023-10-19 01:31:09.631956876,POINT(10.273200000000001 43.50101666666667),3151,2023-10-19 01:30:00+00:00,1314.0,84.0,59916.0,43.50101666666667,10.2732,1.0,False,False,0.0,0.1,0.0,6.0,164.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50111666666667,10.2733,2023-10-19 02:04:08.726711302,POINT(10.2733 43.50111666666667),3152,2023-10-19 02:00:00+00:00,3005.0,13.0,59916.0,43.50111666666667,10.2733,1.0,False,False,0.0,0.0,0.0,6.0,166.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50103333333333,10.27315,2023-10-19 02:28:10.941632130,POINT(10.27315 43.50103333333333),3153,2023-10-19 02:30:00+00:00,1717.0,84.0,59916.0,43.50103333333333,10.27315,1.0,False,False,0.0,0.1,0.0,10.0,157.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50115,10.273333333333332,2023-10-19 02:58:09.725483190,POINT(10.273333333333333 43.50115),3154,2023-10-19 03:00:00+00:00,2403.0,187.0,59916.0,43.50115,10.273333333333332,1.0,False,False,0.0,0.1,0.0,6.0,169.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.500933333333336,10.273,2023-10-19 03:19:07.556109119,POINT(10.273 43.500933333333336),3155,2023-10-19 03:30:00+00:00,3084.0,226.0,59916.0,43.500933333333336,10.273,1.0,False,False,-127.0,0.4,0.0,5.0,150.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.501133333333335,10.273783333333334,2023-10-19 03:49:10.154701841,POINT(10.273783333333334 43.501133333333335),3156,2023-10-19 04:00:00+00:00,773.0,299.0,59916.0,43.501133333333335,10.273783333333334,1.0,False,False,0.0,0.2,0.0,7.0,189.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50115,10.274566666666669,2023-10-19 04:16:10.654597414,POINT(10.274566666666667 43.50115),3157,2023-10-19 04:30:00+00:00,1425.0,297.0,59916.0,43.50115,10.274566666666669,1.0,False,False,-127.0,0.3,0.0,8.0,207.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.50091666666666,10.273966666666666,2023-10-19 04:55:12.180980156,POINT(10.273966666666666 43.50091666666666),3158,2023-10-19 05:00:00+00:00,777.0,119.0,59916.0,43.50091666666666,10.273966666666666,1.0,False,False,0.0,0.1,0.0,8.0,160.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318766666666669,2023-10-19 16:27:27.837258940,POINT(10.318766666666667 43.583983333333336),3159,2023-10-19 16:30:00+00:00,879.0,311.0,59916.0,43.583983333333336,10.318766666666669,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318733333333334,2023-10-19 17:09:28.543452038,POINT(10.318733333333334 43.583999999999996),3160,2023-10-19 17:00:00+00:00,3433.0,311.0,59916.0,43.584,10.318733333333334,5.0,False,False,0.0,0.0,0.0,27.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318733333333334,2023-10-19 17:15:27.864901956,POINT(10.318733333333334 43.58396666666667),3161,2023-10-19 17:30:00+00:00,3311.0,311.0,59916.0,43.58396666666667,10.318733333333334,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318766666666669,2023-10-19 18:12:29.279698138,POINT(10.318766666666667 43.583949999999994),3162,2023-10-19 18:00:00+00:00,105.0,311.0,59916.0,43.58395,10.318766666666669,5.0,False,False,0.0,0.0,0.0,27.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318816666666669,2023-10-19 18:42:27.528230235,POINT(10.318816666666667 43.583949999999994),3163,2023-10-19 18:30:00+00:00,2180.0,14.0,59916.0,43.58395,10.318816666666669,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318766666666669,2023-10-19 19:00:28.184882073,POINT(10.318766666666667 43.583949999999994),3164,2023-10-19 19:00:00+00:00,1169.0,324.0,59916.0,43.58395,10.318766666666669,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318766666666669,2023-10-19 19:18:28.301900009,POINT(10.318766666666667 43.583949999999994),3165,2023-10-19 19:30:00+00:00,3421.0,5.0,59916.0,43.58395,10.318766666666669,5.0,False,False,0.0,0.0,0.0,27.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.31875,2023-10-19 19:45:28.866056275,POINT(10.31875 43.58396666666667),3166,2023-10-19 20:00:00+00:00,2457.0,34.0,59916.0,43.58396666666667,10.31875,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58393333333333,10.31875,2023-10-19 20:39:29.958355495,POINT(10.31875 43.583933333333334),3167,2023-10-19 20:30:00+00:00,575.0,34.0,59916.0,43.58393333333333,10.31875,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58401666666667,10.318716666666669,2023-10-19 20:48:29.360099673,POINT(10.318716666666667 43.58401666666667),3168,2023-10-19 21:00:00+00:00,1095.0,34.0,59916.0,43.58401666666667,10.318716666666669,5.0,False,False,0.0,0.0,0.0,26.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318733333333334,2023-10-19 21:33:28.215029998,POINT(10.318733333333334 43.583999999999996),3169,2023-10-19 21:30:00+00:00,1491.0,271.0,59916.0,43.584,10.318733333333334,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318716666666669,2023-10-19 21:57:26.688763797,POINT(10.318716666666667 43.583983333333336),3170,2023-10-19 22:00:00+00:00,2873.0,31.0,59916.0,43.583983333333336,10.318716666666669,5.0,False,False,0.0,0.0,0.0,23.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318766666666669,2023-10-19 22:18:26.626968071,POINT(10.318766666666667 43.58396666666667),3171,2023-10-19 22:30:00+00:00,2367.0,200.0,59916.0,43.58396666666667,10.318766666666669,5.0,False,False,0.0,0.0,0.0,23.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318783333333332,2023-10-19 23:00:27.790101679,POINT(10.318783333333332 43.58396666666667),3172,2023-10-19 23:00:00+00:00,1512.0,240.0,59916.0,43.58396666666667,10.318783333333332,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58391666666667,10.318783333333332,2023-10-19 23:18:27.971473637,POINT(10.318783333333332 43.58391666666667),3173,2023-10-19 23:30:00+00:00,39.0,240.0,59916.0,43.58391666666667,10.318783333333332,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318766666666669,2023-10-20 00:09:29.483239220,POINT(10.318766666666667 43.58396666666667),3174,2023-10-20 00:00:00+00:00,612.0,29.0,59916.0,43.58396666666667,10.318766666666669,5.0,False,False,0.0,0.0,0.0,28.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.31875,2023-10-20 00:18:29.929443891,POINT(10.31875 43.583949999999994),3175,2023-10-20 00:30:00+00:00,967.0,29.0,59916.0,43.58395,10.31875,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318783333333332,2023-10-20 01:12:27.616740886,POINT(10.318783333333332 43.583983333333336),3176,2023-10-20 01:00:00+00:00,2788.0,29.0,59916.0,43.583983333333336,10.318783333333332,5.0,False,False,0.0,0.0,0.0,23.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318733333333334,2023-10-20 01:24:27.604632620,POINT(10.318733333333334 43.583999999999996),3177,2023-10-20 01:30:00+00:00,1884.0,29.0,59916.0,43.584,10.318733333333334,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.31875,2023-10-20 02:00:28.854493392,POINT(10.31875 43.583983333333336),3178,2023-10-20 02:00:00+00:00,2061.0,29.0,59916.0,43.583983333333336,10.31875,5.0,False,False,0.0,0.0,0.0,26.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318716666666669,2023-10-20 02:30:26.584998486,POINT(10.318716666666667 43.583999999999996),3179,2023-10-20 02:30:00+00:00,2480.0,29.0,59916.0,43.584,10.318716666666669,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318783333333332,2023-10-20 03:09:28.602670930,POINT(10.318783333333332 43.583983333333336),3180,2023-10-20 03:00:00+00:00,898.0,34.0,59916.0,43.583983333333336,10.318783333333332,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318783333333332,2023-10-20 03:27:27.740814122,POINT(10.318783333333332 43.58396666666667),3181,2023-10-20 03:30:00+00:00,3178.0,34.0,59916.0,43.58396666666667,10.318783333333332,5.0,False,False,0.0,0.0,0.0,24.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318783333333332,2023-10-20 03:48:27.582504347,POINT(10.318783333333332 43.583999999999996),3182,2023-10-20 04:00:00+00:00,253.0,34.0,59916.0,43.584,10.318783333333332,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.31875,2023-10-20 04:15:27.232877113,POINT(10.31875 43.583949999999994),3183,2023-10-20 04:30:00+00:00,1078.0,49.0,59916.0,43.58395,10.31875,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.3188,2023-10-20 04:57:30.061524375,POINT(10.318800000000001 43.583999999999996),3184,2023-10-20 05:00:00+00:00,1259.0,49.0,59916.0,43.584,10.3188,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318766666666669,2023-10-20 05:27:29.761437920,POINT(10.318766666666667 43.58396666666667),3185,2023-10-20 05:30:00+00:00,1502.0,49.0,59916.0,43.58396666666667,10.318766666666669,5.0,False,False,0.0,0.0,0.0,28.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.3188,2023-10-20 06:03:30.047574499,POINT(10.318800000000001 43.583983333333336),3186,2023-10-20 06:00:00+00:00,2157.0,49.0,59916.0,43.583983333333336,10.3188,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318783333333332,2023-10-20 06:24:26.851668129,POINT(10.318783333333332 43.58396666666667),3187,2023-10-20 06:30:00+00:00,1383.0,49.0,59916.0,43.58396666666667,10.318783333333332,5.0,False,False,0.0,0.0,0.0,24.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.31875,2023-10-20 06:45:27.091246695,POINT(10.31875 43.58396666666667),3188,2023-10-20 07:00:00+00:00,1764.0,49.0,59916.0,43.58396666666667,10.31875,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.5839,10.318683333333333,2023-10-20 07:24:26.613157300,POINT(10.318683333333333 43.5839),3189,2023-10-20 07:30:00+00:00,3154.0,25.0,59916.0,43.5839,10.318683333333333,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.318766666666669,2023-10-20 08:12:29.510549339,POINT(10.318766666666667 43.583999999999996),3190,2023-10-20 08:00:00+00:00,3370.0,250.0,59916.0,43.584,10.318766666666669,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58393333333333,10.31875,2023-10-20 08:39:30.493914590,POINT(10.31875 43.583933333333334),3191,2023-10-20 08:30:00+00:00,1044.0,331.0,59916.0,43.58393333333333,10.31875,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.31875,2023-10-20 08:48:27.342309753,POINT(10.31875 43.583983333333336),3192,2023-10-20 09:00:00+00:00,457.0,331.0,59916.0,43.583983333333336,10.31875,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318766666666669,2023-10-20 09:42:31.564149098,POINT(10.318766666666667 43.58396666666667),3193,2023-10-20 09:30:00+00:00,1958.0,331.0,59916.0,43.58396666666667,10.318766666666669,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58393333333333,10.318783333333332,2023-10-20 09:48:31.536307803,POINT(10.318783333333332 43.583933333333334),3194,2023-10-20 10:00:00+00:00,2269.0,331.0,59916.0,43.58393333333333,10.318783333333332,5.0,False,False,0.0,0.0,0.0,26.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584,10.31875,2023-10-20 10:42:31.010330848,POINT(10.31875 43.583999999999996),3195,2023-10-20 10:30:00+00:00,192.0,331.0,59916.0,43.584,10.31875,5.0,False,False,0.0,0.0,0.0,26.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318766666666669,2023-10-20 11:06:29.358563837,POINT(10.318766666666667 43.583949999999994),3196,2023-10-20 11:00:00+00:00,491.0,317.0,59916.0,43.58395,10.318766666666669,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58393333333333,10.31885,2023-10-20 11:15:29.404029348,POINT(10.31885 43.583933333333334),3197,2023-10-20 11:30:00+00:00,2377.0,317.0,59916.0,43.58393333333333,10.31885,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.31875,2023-10-20 11:57:29.838972728,POINT(10.31875 43.583983333333336),3198,2023-10-20 12:00:00+00:00,2595.0,207.0,59916.0,43.583983333333336,10.31875,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58401666666667,10.3188,2023-10-20 12:30:27.855439478,POINT(10.318800000000001 43.58401666666667),3199,2023-10-20 12:30:00+00:00,1093.0,207.0,59916.0,43.58401666666667,10.3188,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318783333333332,2023-10-20 13:09:29.233667293,POINT(10.318783333333332 43.583983333333336),3200,2023-10-20 13:00:00+00:00,232.0,207.0,59916.0,43.583983333333336,10.318783333333332,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58393333333333,10.3187,2023-10-20 13:39:29.068115256,POINT(10.3187 43.583933333333334),3201,2023-10-20 13:30:00+00:00,3410.0,207.0,59916.0,43.58393333333333,10.3187,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318733333333334,2023-10-20 13:48:30.172284747,POINT(10.318733333333334 43.583949999999994),3202,2023-10-20 14:00:00+00:00,1411.0,207.0,59916.0,43.58395,10.318733333333334,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.31875,2023-10-20 14:39:28.051521274,POINT(10.31875 43.583949999999994),3203,2023-10-20 14:30:00+00:00,1794.0,63.0,59916.0,43.58395,10.31875,5.0,False,False,0.0,0.0,0.0,26.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318833333333334,2023-10-20 14:57:29.740878540,POINT(10.318833333333334 43.58396666666667),3204,2023-10-20 15:00:00+00:00,944.0,63.0,59916.0,43.58396666666667,10.318833333333334,5.0,False,False,0.0,0.0,0.0,28.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.318733333333334,2023-10-20 15:21:29.491743842,POINT(10.318733333333334 43.583949999999994),3205,2023-10-20 15:30:00+00:00,3142.0,63.0,59916.0,43.58395,10.318733333333334,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58401666666667,10.3188,2023-10-20 15:54:30.082329418,POINT(10.318800000000001 43.58401666666667),3206,2023-10-20 16:00:00+00:00,3059.0,63.0,59916.0,43.58401666666667,10.3188,5.0,False,False,0.0,0.0,0.0,27.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.318766666666669,2023-10-20 16:24:30.497842223,POINT(10.318766666666667 43.58396666666667),3207,2023-10-20 16:30:00+00:00,1521.0,63.0,59916.0,43.58396666666667,10.318766666666669,5.0,False,False,0.0,0.0,0.0,28.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58396666666667,10.31875,2023-10-20 16:51:30.055198887,POINT(10.31875 43.58396666666667),3208,2023-10-20 17:00:00+00:00,2214.0,63.0,59916.0,43.58396666666667,10.31875,5.0,False,False,0.0,0.0,0.0,27.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.31875,2023-10-20 17:30:28.068151103,POINT(10.31875 43.583949999999994),3209,2023-10-20 17:30:00+00:00,428.0,31.0,59916.0,43.58395,10.31875,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58395,10.3188,2023-10-20 17:54:28.981892743,POINT(10.318800000000001 43.583949999999994),3210,2023-10-20 18:00:00+00:00,2050.0,31.0,59916.0,43.58395,10.3188,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.584050000000005,10.318833333333334,2023-10-20 18:39:26.758581130,POINT(10.318833333333334 43.584050000000005),3211,2023-10-20 18:30:00+00:00,2702.0,31.0,59916.0,43.584050000000005,10.318833333333334,5.0,False,False,0.0,0.0,0.0,24.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318766666666669,2023-10-20 18:51:27.362786202,POINT(10.318766666666667 43.583983333333336),3212,2023-10-20 19:00:00+00:00,1697.0,31.0,59916.0,43.583983333333336,10.318766666666669,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.58386666666667,10.318616666666664,2023-10-20 19:18:27.898010354,POINT(10.318616666666665 43.58386666666667),3213,2023-10-20 19:30:00+00:00,1195.0,56.0,59916.0,43.58386666666667,10.318616666666664,5.0,False,False,0.0,0.0,0.0,25.0,194.0,27
PositionReport,0.0,27,4,92.0,23.0,8.0,11.0,False,18.0,16.0,0.0,10.0,1.0,27,6.8,3,27,0,0,82.0,27,True,27,27,43.583983333333336,10.318766666666669,2023-10-20 19:57:27.746091351,POINT(10.318766666666667 43.583983333333336),3214,2023-10-20 20:00:00+00:00,2484.0,34.0,59916.0,43.583983333333336,10.318766666666669,5.0,False,False,0.0,0.0,0.0,25.0,195.0,27
